fund_name,fund_known_activist,activist_label,issuer_name,ticker,sector,regime,entry_date,entry_filing_id,entry_holding_pct,entry_price,entry_mktcap,filing_purpose_text,purpose_flags,important_proposal_text,direction,ambiguous_flag,control_flag,going_private_flag,going_private_kw,source_url,submit_datetime,shares_held,outstanding_shares,indiv_corp,doc_title,filer_edinet,entry_pbr,entry_equity_ratio,entry_net_cash_ratio,entry_roe,stable_holder_pct,proposal_made,proposal_type,agm_result,company_response,exit_date,exit_filing_id,exit_price,holding_months,entry_to_exit_return,trap_label,exit_reason,notes
タイヨウ・パシフィック・パートナーズ・エルピー (Taiyo Pacific Partners L.P.),True,Taiyo,ペプチドリーム株式会社,4587,N/A,post2023,2024-10-29,S100UM80,6.18,N/A,N/A,純投資及び状況に応じて経営陣への助言、重要提案行為等を行うこと。,,重要提案行為等を行う可能性がある。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100UM80?type=2,2024-11-06 15:11,8033900,130010400,法人（アメリカ合衆国デラウェア州法に基づくリミテッド・パートナーシップ）,変更報告書No. 3,E37410,,,,,,,,,,,,,,,,,
株式会社ヴァレックス・パートナーズ,True,Valex Partners,株式会社マーキュリアホールディングス,7347,N/A,post2023,2024-10-29,S100ULLI,15.33,N/A,N/A,純投資（投資一任契約その他契約に係る顧客の資産運用）及び状況に応じて重要提案行為等を行うこと,,状況に応じて重要提案行為等を行う可能性がある,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100ULLI?type=2,2024-11-06 15:56,3296100,21500100,法人（株式会社）,変更報告書　No.3,E35873,,,,,,,,,,,,,,,,,
和德投資有限公司,False,,株式会社イントランス,3237,N/A,post2023,2024-11-01,S100UMCZ,10.82,N/A,N/A,重要提案行為等,取締役選任,代表取締役の選解任および役員の構成の重大な変更,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100UMCZ?type=2,2024-11-05 11:54,5032288,46507784,法人,変更報告書NO.1,E39761,,,,,,,,,,,,,,,,,
"ダルトン・インベストメンツ・インク（Dalton Investments, Inc.）",True,Dalton/NipponActiveValue,マクニカホールディングス株式会社,3132,N/A,post2023,2024-10-15,S100UK05,4.24,N/A,N/A,提出者は、発行者の株価が過小評価されており魅力的な投資機会であると考えて、発行者の株式を取得し長期的に保有する。提出者は、発行者の財務状況、戦略的決定、取締役会の決定、株価水準、他の投資機会、投資ポートフォリオの集中と分散に関する内部ガイドライン、株式市場の状況、全般的な経済・産業動向などの様々な状況に応じて、発行者の株式や関連金融商品の追加取得、若しくはその全部または一部の売却、その他提出者が適切と考えるあらゆる措置を採る可能性がある。更に提出者は、過小評価されていると提出者が考える発行者の株価および株主価値の向上のため、発行者、その役員・取締役、他の株主等との間で、発行者のコーポレートガバナンス、取締役会の構成、経営、事業、財務状況及び戦略に関して、建設的な対話を行うことを求めていく可能性がある。,増配|自社株|取締役選任,状況に応じ、①潜在的な利益相反回避のため、より一層透明性の高い管理体制を求め、一般の少数株主等の意見を尊重する独立取締役の選任を求めるなどの役員構成の変更、②株式価値向上のための増配など配当方針の変更、自社株買いなど資本政策への変更、③その他提出者が発行者の株主価値向上につながると考えるあらゆる合理的な措置、に関する重要提案行為等を行う可能性がある。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100UK05?type=2,2024-10-22 15:08,7741200,182572146,法人（外国会社）,変更報告書No.15,E39237,,,,,,,,,,,,,,,,,
株式会社ヴァレックス・パートナーズ,True,Valex Partners,株式会社JPMC,3276,N/A,post2023,2024-06-18,S100TNXI,9.55,N/A,N/A,純投資（投資一任契約その他契約に係る顧客の資産運用）及び状況に応じて重要提案行為を行うこと,,状況に応じて重要提案行為等を行う可能性がある,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100TNXI?type=2,2024-06-25 15:27,1816300,19025600,法人（株式会社）,変更報告書 No.5,E35873,,,,,,,,,,,,,,,,,
ニッポン・アクティブ・バリュー・ファンド（NIPPON ACTIVE VALUE FUND PLC）,True,Dalton/NipponActiveValue,山一電機株式会社,6941,N/A,post2023,2024-06-17,S100TOER,3.93,N/A,N/A,投資及び経営陣に対する経営の助言並びに状況に応じて重要提案行為等を行うこと。特に、ニッポン・アクティブ・バリュー・ファンドは、発行会社の財務的健全性及び市場での地位が株価に反映されていないと考えており、全ての株主のために株式価値を高めるための方法を話し合うことを目的とし、発行会社の経営陣に対して対話を要求する場合がある。,増配|自社株|取締役選任,状況に応じ、①潜在的な利益相反回避のため、より一層透明性の高い管理体制を求め、一般の少数株主等の意見を尊重する独立取締役の選任を求めるなどの役員構成の変更、②株式価値向上のための増配など配当方針の変更、自社株買いなど資本政策への変更、③その他提出者が発行者の株主価値向上につながると考えるあらゆる合理的な措置、に関する重要提案行為等を行う可能性がある。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100TOER?type=2,2024-06-24 15:09,857200,21829775,法人,変更報告書No.2,E36104,,,,,,,,,,,,,,,,,
オアシス　マネジメント　カンパニー　リミテッド（Oasis Management Company Ltd.）,True,Oasis,インフォコム株式会社,4348,N/A,post2023,2024-06-04,S100TK53,2.16,N/A,N/A,ポートフォリオ投資および重要提案行為。,,株主価値を守るため、重要提案行為を行うことがある。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100TK53?type=2,2024-06-11 15:04,1246696,57600000,法人（ケイマン諸島法人）,変更報告書（1）,E31883,,,,,,,,,,,,,,,,,
"ダルトン・インベストメンツ・インク（Dalton Investments, Inc.）",True,Dalton/NipponActiveValue,三和ホールディングス株式会社,5929,N/A,post2023,2024-06-03,S100TKUP,4.59,N/A,N/A,提出者は、発行者の株価が過小評価されており魅力的な投資機会であると考えて、発行者の株式を取得し長期的に保有する。提出者は、発行者の財務状況、戦略的決定、取締役会の決定、株価水準、他の投資機会、投資ポートフォリオの集中と分散に関する内部ガイドライン、株式市場の状況、全般的な経済・産業動向などの様々な状況に応じて、発行者の株式や関連金融商品の追加取得、若しくはその全部または一部の売却、その他提出者が適切と考えるあらゆる措置を採る可能性がある。更に提出者は、過小評価されていると提出者が考える発行者の株価および株主価値の向上のため、発行者、その役員・取締役、他の株主等との間で、発行者のコーポレートガバナンス、取締役会の構成、経営、事業、財務状況及び戦略に関して、建設的な対話を行うことを求めていく可能性がある。,増配|自社株|取締役選任,状況に応じ、①潜在的な利益相反回避のため、より一層透明性の高い管理体制を求め、一般の少数株主等の意見を尊重する独立取締役の選任を求めるなどの役員構成の変更、②株式価値向上のための増配など配当方針の変更、自社株買いなど資本政策への変更、③その他提出者が発行者の株主価値向上につながると考えるあらゆる合理的な措置、に関する重要提案行為等を行う可能性がある。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100TKUP?type=2,2024-06-10 15:13,10512000,229000000,法人（外国会社）,変更報告書No.3,E39237,,,,,,,,,,,,,,,,,
栗林　宏吉,False,,栗林商船株式会社,9171,N/A,post2023,2024-05-31,S100TKTC,1.54,N/A,N/A,発行会社の役員として経営の安定化を図るために所有しています。,取締役選任,実質共同保有者であった栗林定友、栗林広行、栗林良行、栗林總子との共同保有の関係は解消しております。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100TKTC?type=2,2024-06-07 14:58,195774,12739696,個人,変更報告書　No.4,E35950,,,,,,,,,,,,,,,,,
栗林　定友（相続人代表　栗林宏吉）,False,,栗林商船株式会社,9171,N/A,post2023,2024-05-31,S100TKWT,0.0,N/A,N/A,該当事項はありません。,,実質共同保有者であった栗林宏吉、栗林広行、栗林良行、栗林敦子、栗林株式会社との共同保有の関係は解消しております。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100TKWT?type=2,2024-06-07 16:29,0,12739696,個人,変更報告書　No.5,E35950,,,,,,,,,,,,,,,,,
アセット・バリュー・インベスターズ・リミテッド (Asset Value Investors Limited),True,AVI/AssetValueInvestors,株式会社ＤＴＳ,9682,N/A,post2023,2024-05-31,S100TK9K,5.26,N/A,N/A,純投資及び重要提案行為等を行うこと,,持続的な企業価値の向上に向けた重要提案行為等を行う可能性がある,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100TK9K?type=2,2024-06-06 10:25,2479146,47111132,法人（外国会社）,変更報告書（8）,E34595,,,,,,,,,,,,,,,,,
有限会社　大久保興産,False,,日本電子材料株式会社,6855,N/A,post2023,2024-05-16,S100TK2F,4.88,N/A,N/A,創業者の出資会社であり、安定株主として長期保有することを目的としております。,,個人である提出者等の住所・生年月日,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100TK2F?type=2,2024-06-05 14:10,616867,12644938,法人（有限会社）,変更報告書 No.25,E21830,,,,,,,,,,,,,,,,,
アセット・バリュー・インベスターズ・リミテッド (Asset Value Investors Limited),True,AVI/AssetValueInvestors,株式会社エーワン精密,6156,N/A,post2023,2024-05-30,S100TJYU,5.0,N/A,N/A,純投資及び重要提案行為等を行うこと,,重要提案行為等を行う可能性がある,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100TJYU?type=2,2024-06-05 15:11,264800,5300000,法人（外国会社）,変更報告書（9）,E34595,,,,,,,,,,,,,,,,,
タイヨウ・パシフィック・パートナーズ・エルピー（Taiyo Pacific Partners L.P.）,True,Taiyo,KHネオケム株式会社,4189,N/A,post2023,2024-05-20,S100TIUL,4.61,N/A,N/A,純投資及び状況に応じて経営陣への助言、重要提案行為等を行うこと。,,重要提案行為等を行う可能性がある。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100TIUL?type=2,2024-05-31 14:31,1712400,37149400,法人（アメリカ合衆国デラウェア州法に基づくリミテッド・パートナーシップ）,変更報告書No. 5,E37410,,,,,,,,,,,,,,,,,
